ID,PostTypeId,CreationDate,Title,Tags,Score,ViewCount,AnswerCount,FavoriteCount
"116545","1","2022-11-28 13:40:02","How do I Profile a Jupyter Cell and Rank it by Cumulative Time?","<scikit-learn><jupyter><one-hot-encoding>","0","14","1",""
"116548","1","2022-11-28 15:22:18","General question regarding n_components in UMAP and the resulting plot","<machine-learning><python>","0","31","1",""
"116549","1","2022-11-28 15:43:03","Decision tree vs logistic regression feature importances","<scikit-learn><decision-trees><logistic-regression><feature-importances>","0","26","0",""
"116550","1","2022-11-28 16:32:49","Extremely poor prediction: Resnet50 Regression","<regression>","0","41","0",""
"116551","1","2022-11-28 16:52:19","Dendrogram in hierarchical clustering","<clustering>","0","33","0",""
"116552","1","2022-11-28 16:56:16","Build decision tree with fixed features, but learn optimal value of features?","<decision-trees>","0","8","0",""
"116553","1","2022-11-28 17:04:44","Deep learning models for time series forecasting changing the input of the experiment","<python><deep-learning><pandas><forecasting>","0","15","0",""
"116554","1","2022-11-28 18:22:22","Create ML model from dataframe with small number of rows","<machine-learning><r><machine-learning-model><linear-regression>","0","21","1",""
"116555","1","2022-11-28 19:04:52","Orange data mining: instances with missing targets are ignored while scoring","<data-mining><data><orange>","0","49","0",""
"116556","1","2022-11-28 21:38:15","BG/NBD to predict customer churn","<churn>","0","16","0",""
"116558","1","2022-11-28 22:17:40","how do you get the frequency of the terms generated by tfidf.get_feature_names_out()","<scikit-learn><tfidf>","0","47","1",""
"116559","1","2022-11-28 23:33:17","Supervised UMAP on multi-label data","<supervised-learning><multilabel-classification><dimensionality-reduction><umap>","0","53","0",""
"116561","1","2022-11-29 00:41:40","can I use cross validation for testing my model after using grid search cv?","<cross-validation><svm><gridsearchcv>","0","6","0",""
"116563","1","2022-11-29 01:04:33","Best way to handle missing values with XGBoost?","<decision-trees><xgboost>","0","33","0",""
"116567","1","2022-11-29 08:12:55","Is it ok to use MC-dropout technique to estimate uncertainty without putting dropout after every weight layer?","<deep-learning><uncertainty>","0","23","1",""
"116568","1","2022-11-29 08:51:29","Document Layout Detection - input layout fixing","<computer-vision><object-detection><object-recognition>","0","10","0",""
"116569","1","2022-11-29 08:52:51","How to forecast time bound contract based revenue?","<machine-learning><statistics><forecasting>","0","21","1",""
"116570","1","2022-11-29 09:20:35","Average Reward (On policy control) Reinforcement Learning","<reinforcement-learning>","0","14","1",""
"116572","1","2022-11-29 10:10:14","In Catboost, how do I calculate the gradient and delta of the data entering the leaf node?","<machine-learning><boosting><gbm><catboost>","0","15","0",""
"116574","1","2022-11-29 10:20:20","Different parameter estimates for multinomial regression vs multiple logistic regression models","<multiclass-classification>","0","10","0",""
"116575","1","2022-11-29 10:20:32","Can applying different models and seeing which one fits best be called brute forcing?","<machine-learning><machine-learning-model><data-science-model><model-selection>","1","43","1",""
"116581","1","2022-11-29 11:32:33","Can a Binary classifier be used to understand the relationship between categorical data and multivariable time series data?","<time-series><data-science-model><data-analysis><binary-classification><explainable-ai>","0","12","0",""
"116582","1","2022-11-29 12:48:17","Why does SciKit-Learn's OneHotEncoder take so long on a Large Dataset?","<scikit-learn><one-hot-encoding><efficiency>","1","54","1",""
"116585","1","2022-10-23 13:27:35","How does the concatenation work between CNN and normal features","<tensorflow><deep-learning><neural-network>","0","222","1",""
"116587","1","2022-11-29 16:21:10","Can I do prompt-learning on HuggingFace Transformers?","<python><deep-learning><nlp><transformer><huggingface>","0","33","0",""
"116588","1","2022-11-29 16:42:29","Is it correct to generate similar rows by reducing the time-frame of an instance?","<python><time-series><data-augmentation><binary-classification>","0","17","0",""
"116589","1","2022-11-29 17:53:51","In sklearn tfidf what is the difference between term frequecy and document frequency","<nlp><scikit-learn><tfidf>","2","53","2",""
"116591","1","2022-11-29 19:06:27","Rasa train never uses my Tesla T4 GPU","<gpu><rasa-nlu>","0","73","0",""
"116592","1","2022-11-29 19:49:36","Scrapping Number of Customer Transactions Completed on a Marketplace","<scraping><web-scraping><crawling>","0","10","0",""
"116593","1","2022-11-29 19:54:34","How can i increase accuracy of my fine tuned T-5 text summarizer?","<nlp><machine-learning-model><transformer><attention-mechanism><automatic-summarization>","0","10","0",""
"116594","1","2022-11-29 20:06:29","Is there a procedure for determining if a classification problem is ill-defined?","<neural-network><classification><multiclass-classification><categorical-data><graph-neural-network>","0","18","1",""
"116595","1","2022-11-29 23:17:25","Input Tensor Shape for CNN Binary Classification of Time Series Data","<machine-learning><classification><time-series><cnn><binary-classification>","0","35","1",""
"116596","1","2022-11-30 01:58:51","Based on what Categorization is machine learning a part of Ai?","<data><data-science-model>","0","10","0",""
"116598","1","2022-11-30 04:37:29","Model plus client's prior recomendation","<machine-learning-model><data-science-model><model-selection>","0","3","0",""
"116599","1","2022-11-30 04:45:24","How to identify new potential customers from existing customers profile?","<machine-learning><clustering><predictive-modeling>","0","14","1",""
"116600","1","2022-11-30 04:56:14","How to use 5 different datasets to re-train & test your ML Classification models multiple times","<classification><r><machine-learning-model><forecasting>","1","60","1",""
"116602","1","2022-11-30 06:58:21","The Sklearn train_test_split function is create training data and test data which are not similar","<python><classification><scikit-learn><machine-learning-model>","1","26","1",""
"116603","1","2022-11-30 07:43:07","Topic Modeling - n-grams or 1,2,3,...n-grams?","<nlp><topic-model><lda><document-term-matrix>","1","28","2",""
"116604","1","2022-11-30 08:02:20","SVD interpretation for word-count matrix","<nlp><linear-algebra>","0","19","0",""
"116605","1","2022-11-30 08:17:54","Improving CNN Regression model: make more fit each data point","<regression><cnn>","0","8","0",""
"116606","1","2022-11-30 10:46:16","Implications of using super resolution in a medical or scientific context","<computer-vision>","0","14","0",""
"116607","1","2022-11-30 11:24:16","Combining huggingface's transfformers pipeline with pytorch function","<pytorch><feature-extraction><transformer><huggingface>","0","16","0",""
"116610","1","2022-11-30 12:13:45","How does dropout behave like model averaging?","<deep-learning><mathematics><dropout>","0","26","1",""
"116611","1","2022-11-30 12:20:01","Not able to understand Transfer Learning with Vgg16","<deep-learning><keras><tensorflow><transfer-learning><vgg16>","0","21","1",""
"116618","1","2022-11-30 15:23:11","Handling missing value in column having textual data","<data-cleaning><text-classification>","1","15","1",""
"116621","1","2022-11-30 17:17:51","When a linear regression results in line, hyperplane or a curve?","<regression><linear-regression>","0","16","0",""
"116622","1","2022-11-30 17:39:01","What should you do with NaN Values?","<machine-learning><preprocessing><data-imputation>","0","22","1",""
"116626","1","2022-11-30 21:37:04","Can using model evaluation metrics to choose a model cause data leakage?","<machine-learning><data-leakage><model-evaluations>","1","22","1",""
"116627","1","2022-12-01 01:05:46","I'm having issues with my python program. It's supposed to read a sheet of an excel file and predict the missing values on another sheet. I get error","<python>","0","9","0",""
"116628","1","2022-12-01 01:23:42","same data for training and validation but validation loss higher","<machine-learning><deep-learning><nlp><pytorch>","0","13","0",""
"116629","1","2022-12-01 06:17:12","How to extract all timestamps of badminton shot sound in an audio clip using Neural Networks?","<python><deep-learning><neural-network><audio-recognition>","0","37","0",""
"116631","1","2022-12-01 07:05:30","How to custom mark a newly created Hadoop file?","<apache-hadoop>","0","4","0",""
"116633","1","2022-12-01 10:05:28","Why, in a classification task, with $n$ input variables, we can obtain all $2^n$ classiﬁcation functions for each possible set of missing inputs?","<classification>","1","10","0",""
"116634","1","2022-12-01 10:55:16","Clustering mixed type variables with Orange","<clustering><categorical-data><orange><numerical><pcamixdata>","0","17","0",""
"116635","1","2022-12-01 11:20:36","What does precision-recall curve and ROC curve tell us abouth threshold invariance","<classification><evaluation><metric><binary-classification><roc>","3","22","1",""
"116636","1","2022-12-01 11:54:07","How to predict multiple independent routes?","<predictive-modeling><machine-learning-model><methodology><multi-output>","0","5","0",""
"116638","1","2022-12-01 13:03:10","Why p-value larger than level of significant should accept the hypothesis?","<hypothesis-testing>","0","20","0",""
"116641","1","2022-12-01 14:39:37","Is it valid to use Spark's StandardScaler on sparse input?","<feature-scaling><pyspark><sparse>","1","23","1",""
"116642","1","2022-12-01 15:24:23","What are MLM and NSP models actually used for after they've been trained?","<machine-learning><deep-learning><nlp><bert><language-model>","-1","66","1",""
"116643","1","2022-12-01 15:48:51","Algorithm to set fixed prices for ad inventory, optimizing for revenue","<machine-learning><reinforcement-learning><optimization>","0","19","0",""
"116644","1","2022-12-01 16:18:40","Revisit - Encoding before vs after train test split?","<preprocessing><categorical-encoding><data-leakage>","1","33","1",""
"116645","1","2022-12-01 16:25:06","Custom loss function for binary classificatio in Keras gets error: No gradients provided for any variable","<classification><keras><loss-function><binary-classification>","0","94","0",""
"116649","1","2022-12-01 19:21:27","Handling NaN values","<machine-learning>","0","30","1",""
"116651","1","2022-12-01 22:53:06","Orange: Predictive Model for Future Wifi Speed","<data-mining><orange><homework>","0","24","1",""
"116654","1","2022-12-02 06:27:41","What is the best way to acess the data in a pandas Window object?","<python><pandas><data-augmentation><indexing>","0","16","0",""
"116655","1","2022-12-02 06:45:40","Is there bias in matrix multiplications for self attention","<transformer><bert><attention-mechanism>","0","33","0",""
